userID,Artwork_ID,interaction_type
11449,10901,like
59683,45134,like
73289,45134,like
78432,45134,like
41250,45134,like
13094,45134,like
75169,45134,like
53956,45134,like
99629,45134,like
79232,45134,like
37039,45134,like
89099,45134,like
64219,45134,like
15984,45134,like
36570,45134,like
68671,45134,like
92979,45134,like
67985,45134,like
91678,45134,like
47647,45134,like
41187,45134,like
30804,17787,like
15258,17787,like
75158,17787,like
29101,17787,like
85299,17787,like
56002,17787,like
73228,17787,like
96296,17787,like
10540,17787,like
24472,17787,like
91653,17787,like
32452,17787,like
48964,17787,like
74779,17787,like
51710,17787,like
61391,17787,like
55556,17787,like
80448,17787,like
41243,17787,like
95996,17787,like
44887,43855,like
90267,43855,like
12514,43855,like
34449,43855,like
94686,43855,like
85100,43855,like
80287,43855,like
80703,43855,like
83439,43855,like
51489,43855,like
62566,43855,like
34191,43855,like
10470,43855,like
46537,43855,like
20352,43855,like
12487,43855,like
20050,43855,like
92341,43855,like
11297,43855,like
79723,43855,like
54747,14585,like
75416,14585,like
40142,14585,like
31734,14585,like
94833,14585,like
68915,14585,like
77683,14585,like
41459,14585,like
89372,14585,like
12552,14585,like
49944,14585,like
60011,14585,like
27660,14585,like
39101,14585,like
28018,14585,like
39975,14585,like
50571,14585,like
12760,14585,like
13060,14585,like
72309,14585,like
46210,32922,like
22281,32922,like
74369,32922,like
71418,32922,like
22406,32922,like
88028,32922,like
49149,32922,like
89580,32922,like
25525,32922,like
54475,32922,like
93909,32922,like
67555,32922,like
94637,32922,like
85021,32922,like
90261,32922,like
64996,32922,like
48506,32922,like
83972,32922,like
89150,32922,like
56725,32922,like
74459,44428,like
19707,44428,like
94558,44428,like
52446,44428,like
98860,44428,like
83824,44428,like
41515,44428,like
14288,44428,like
61054,44428,like
59325,44428,like
79327,44428,like
58474,44428,like
35690,44428,like
80496,44428,like
58724,44428,like
27191,44428,like
18744,44428,like
99835,44428,like
89427,44428,like
92604,44428,like
28515,2860,like
77726,2860,like
75502,2860,like
46648,2860,like
18900,2860,like
94991,2860,like
30087,2860,like
54545,2860,like
41113,2860,like
13725,2860,like
92821,2860,like
72831,2860,like
21755,2860,like
80087,2860,like
74617,2860,like
21516,2860,like
81926,2860,like
12536,2860,like
51995,2860,like
14442,2860,like
53401,16504,like
72933,16504,like
14473,16504,like
19872,16504,like
92062,16504,like
26669,16504,like
38060,16504,like
86335,16504,like
15286,16504,like
97893,16504,like
78447,16504,like
36707,16504,like
80256,16504,like
78535,16504,like
42436,16504,like
21569,16504,like
67505,16504,like
65833,16504,like
71643,16504,like
50904,16504,like
70176,32102,like
49989,32102,like
15561,32102,like
42589,32102,like
38632,32102,like
57617,32102,like
48187,32102,like
67055,32102,like
24394,32102,like
53637,32102,like
42006,32102,like
30187,32102,like
11702,32102,like
33752,32102,like
76294,32102,like
73720,32102,like
24416,32102,like
99381,32102,like
36838,32102,like
84588,32102,like
87987,22328,like
91888,22328,like
49408,22328,like
92020,22328,like
59389,22328,like
91819,22328,like
37287,22328,like
67143,22328,like
59051,22328,like
42309,22328,like
55813,22328,like
14367,22328,like
11442,22328,like
84195,13511,like
31363,13511,like
26603,13511,like
32573,26136,like
11923,26136,like
75862,26136,like
85755,26136,like
44821,26136,like
86473,26136,like
60430,26136,like
15979,26136,like
63782,26136,like
41725,26136,like
84543,26136,like
12861,26136,like
44750,26136,like
59953,26136,like
28041,26136,like
87902,26136,like
58847,26136,like
85043,26136,like
58461,26136,like
29233,26136,like
74159,34127,like
97752,34127,like
76928,34127,like
66878,34127,like
92455,34127,like
63676,34127,like
97680,34127,like
36406,34127,like
88510,34127,like
78885,34127,like
47805,34127,like
63832,34127,like
17206,34127,like
91904,34127,like
37555,34127,like
64693,34127,like
30578,34127,like
32076,34127,like
20459,34127,like
74061,34127,like
33058,42161,like
89335,42161,like
34834,42161,like
17415,42161,like
82526,42161,like
55623,42161,like
25296,42161,like
49796,42161,like
59220,42161,like
89802,42161,like
77981,42161,like
65200,42161,like
75279,42161,like
34157,42161,like
96599,42161,like
85610,42161,like
68886,42161,like
57460,42161,like
96779,42161,like
31600,42161,like
43725,38353,like
66540,38353,like
42310,38353,like
79078,38353,like
11584,38353,like
37090,38353,like
59740,38353,like
43088,38353,like
51779,38353,like
94022,38353,like
59580,38353,like
36014,38353,like
26058,38353,like
27480,38353,like
46818,38353,like
22488,38353,like
56245,38353,like
61056,38353,like
17223,38353,like
77153,38353,like
98953,24388,like
88940,24388,like
40414,24388,like
20649,24388,like
67702,24388,like
69727,24388,like
55543,24388,like
60322,24388,like
51269,24388,like
35346,24388,like
44037,24388,like
28886,24388,like
67432,24388,like
24879,24388,like
16085,24388,like
22316,24388,like
61673,24388,like
18546,24388,like
76662,24388,like
56792,24388,like
88083,24791,like
56111,24791,like
81345,24791,like
93733,24791,like
20713,24791,like
64551,24791,like
98024,24791,like
72745,24791,like
64043,24791,like
11235,24791,like
42416,24791,like
52750,24791,like
84687,24791,like
99786,24791,like
93658,24791,like
75047,24791,like
63703,24791,like
20297,24791,like
35501,24791,like
65514,24791,like
32534,35291,like
87361,35291,like
55106,35291,like
62356,35291,like
37683,35291,like
73505,35291,like
64014,35291,like
71712,35291,like
49786,35291,like
48664,35291,like
81290,35291,like
10483,35291,like
69299,35291,like
23747,35291,like
87094,35291,like
70696,35291,like
83805,35291,like
37388,35291,like
70941,35291,like
86903,35291,like
84401,37785,like
89996,37785,like
20859,37785,like
33098,37785,like
94283,37785,like
27506,37785,like
98659,37785,like
67276,37785,like
64126,37785,like
27604,37785,like
47824,37785,like
66854,37785,like
53230,37785,like
67293,37785,like
53155,37785,like
76482,37785,like
20227,37785,like
53211,37785,like
70988,37785,like
38183,37785,like
41160,10268,like
28262,10268,like
15993,10268,like
44619,10268,like
64843,10268,like
10999,10268,like
80332,10268,like
34213,10268,like
28031,10268,like
79448,10268,like
33812,10268,like
12404,10268,like
60162,10268,like
35917,10268,like
39638,10268,like
29030,10268,like
23836,10268,like
35255,10268,like
67740,10268,like
59342,10268,like
39917,40480,like
86178,40480,like
20338,40480,like
84344,40480,like
15633,40480,like
70465,40480,like
80173,40480,like
83444,40480,like
78665,40480,like
92600,40480,like
45834,40480,like
51390,40480,like
22703,40480,like
90696,40480,like
27455,40480,like
54834,40480,like
37712,40480,like
31464,40480,like
99191,40480,like
64055,40480,like
17509,12064,like
21761,12064,like
28643,12064,like
40532,12064,like
53515,12064,like
26773,12064,like
17284,12064,like
62486,12064,like
83472,12064,like
72523,12064,like
52968,12064,like
65946,12064,like
43103,12064,like
16621,12064,like
54950,12064,like
51809,12064,like
32225,12064,like
71035,12064,like
78732,12064,like
10423,12064,like
62165,42130,like
86758,42130,like
11954,42130,like
46887,42130,like
23542,42130,like
28210,42130,like
14778,42130,like
93928,42130,like
35889,42130,like
99307,42130,like
20108,42130,like
29639,42130,like
58687,42130,like
35159,42130,like
20303,42130,like
90847,42130,like
90583,42130,like
35151,42130,like
47372,42130,like
30575,42130,like
24907,45240,like
51073,45240,like
45601,45240,like
15331,45240,like
81051,45240,like
75496,45240,like
40031,45240,like
31497,45240,like
81606,45240,like
45751,45240,like
97894,45240,like
85663,45240,like
86337,45240,like
62441,45240,like
59611,45240,like
86244,45240,like
71349,45240,like
75654,45240,like
67698,45240,like
42674,45240,like
29916,42215,like
27737,42215,like
34366,42215,like
68002,42215,like
28681,42215,like
34422,42215,like
70991,42215,like
63440,42215,like
75860,42215,like
40154,42215,like
31626,42215,like
47027,42215,like
30656,42215,like
15074,42215,like
20251,42215,like
38205,42215,like
90598,42215,like
94903,42215,like
17140,42215,like
60332,42215,like
95769,14104,like
98593,14104,like
98065,14104,like
57629,14104,like
19666,14104,like
76784,14104,like
26403,14104,like
26822,14104,like
24305,14104,like
56611,14104,like
37438,14104,like
13697,14104,like
21752,14104,like
13372,14104,like
43979,14104,like
40208,14104,like
69437,14104,like
62568,14104,like
98438,14104,like
78254,14104,like
69553,27189,like
69470,27189,like
74763,27189,like
36542,27189,like
36911,27189,like
25628,27189,like
86533,27189,like
65017,27189,like
38938,27189,like
32675,27189,like
64299,27189,like
42372,27189,like
63750,27189,like
19962,27189,like
53677,27189,like
73485,27189,like
72249,27189,like
83352,27189,like
93703,27189,like
88720,27189,like
90657,17090,like
68354,17090,like
86807,17090,like
47127,17090,like
63398,17090,like
91400,17090,like
85777,17090,like
33375,17090,like
67221,17090,like
83945,17090,like
51112,17090,like
51242,17090,like
25887,17090,like
78858,17090,like
79129,17090,like
89536,17090,like
92722,17090,like
50598,17090,like
25368,17090,like
84581,17090,like
63294,11563,like
48222,11563,like
78143,11563,like
17422,11563,like
21036,11563,like
87181,11563,like
15351,11563,like
74345,11563,like
34059,11563,like
85454,11563,like
95472,11563,like
50358,11563,like
77181,11563,like
18755,11563,like
73355,11563,like
23654,11563,like
19909,11563,like
39015,11563,like
79774,11563,like
57582,11563,like
54678,12742,like
68921,12742,like
38647,12742,like
86142,12742,like
39489,12742,like
58758,12742,like
52833,12742,like
40773,12742,like
61422,12742,like
84345,12742,like
80595,12742,like
53084,12742,like
46490,12742,like
15456,12742,like
11951,12742,like
48991,12742,like
42161,12742,like
68374,12742,like
11487,12742,like
70237,12742,like
38384,21022,like
48407,21022,like
98328,21022,like
77329,21022,like
77614,21022,like
44983,21022,like
69791,21022,like
51011,21022,like
73589,21022,like
28043,21022,like
49585,21022,like
23530,21022,like
35747,21022,like
70301,21022,like
62749,21022,like
21689,21022,like
27901,21022,like
70729,21022,like
74191,21022,like
14480,21022,like
64871,30185,like
22661,30185,like
73830,30185,like
22845,30185,like
61881,30185,like
85765,30185,like
63677,30185,like
83148,30185,like
69992,30185,like
91081,30185,like
27350,30185,like
46554,30185,like
27237,30185,like
23298,30185,like
85322,30185,like
27970,30185,like
86342,30185,like
67231,30185,like
38464,30185,like
31863,30185,like
54139,32447,like
53325,32447,like
17113,32447,like
63540,32447,like
24601,32447,like
35766,32447,like
56369,32447,like
98201,32447,like
61111,32447,like
46032,32447,like
71980,32447,like
68796,32447,like
40272,32447,like
31296,32447,like
97917,32447,like
50017,32447,like
73358,32447,like
27392,32447,like
18255,32447,like
80083,32447,like
34616,40871,like
62340,40871,like
99228,40871,like
44495,40871,like
35293,40871,like
76820,40871,like
67675,40871,like
64582,40871,like
17147,40871,like
81928,40871,like
24652,40871,like
51461,40871,like
49575,40871,like
43729,40871,like
25282,40871,like
20422,40871,like
62306,40871,like
37019,40871,like
79195,40871,like
26548,40871,like
13558,8538,like
73308,8538,like
84644,8538,like
33157,8538,like
99132,8538,like
52215,8538,like
70279,8538,like
58273,8538,like
16615,8538,like
80952,8538,like
86363,8538,like
60110,8538,like
78343,8538,like
68807,8538,like
21442,8538,like
88075,8538,like
93630,8538,like
91073,8538,like
66006,8538,like
93303,8538,like
50335,7311,like
40788,7311,like
96789,7311,like
83673,7311,like
15490,7311,like
54970,7311,like
12964,7311,like
16351,7311,like
98308,7311,like
53586,7311,like
89058,7311,like
44355,7311,like
13239,7311,like
98419,7311,like
74068,7311,like
89336,7311,like
72035,7311,like
83646,7311,like
47736,7311,like
35800,7311,like
47244,42846,like
20751,42846,like
12960,42846,like
27373,42846,like
91675,42846,like
30871,42846,like
85528,42846,like
32331,42846,like
20817,42846,like
69861,42846,like
26037,42846,like
98503,42846,like
44527,42846,like
18193,42846,like
86955,42846,like
91966,42846,like
37230,42846,like
56607,42846,like
48425,42846,like
99681,42846,like
24843,40991,like
28592,40991,like
60274,40991,like
35082,40991,like
83436,40991,like
22488,40991,like
81522,40991,like
85944,40991,like
77949,40991,like
54189,40991,like
59045,40991,like
27339,40991,like
91797,40991,like
31072,40991,like
34404,40991,like
32089,40991,like
83765,40991,like
91372,40991,like
38759,40991,like
22157,40991,like
79037,45544,like
70773,45544,like
39889,45544,like
42849,45544,like
36168,45544,like
92878,45544,like
88957,45544,like
28648,45544,like
42882,45544,like
88414,45544,like
11874,45544,like
10475,45544,like
32921,45544,like
83600,45544,like
33848,45544,like
15136,45544,like
99405,45544,like
72057,45544,like
28894,45544,like
27641,45544,like
13005,27867,like
37213,27867,like
81121,27867,like
49006,27867,like
61819,27867,like
83497,27867,like
74603,27867,like
55247,27867,like
75425,27867,like
24971,27867,like
73329,27867,like
81891,27867,like
59065,27867,like
11011,27867,like
32637,27867,like
62158,27867,like
46188,27867,like
57494,27867,like
73563,27867,like
38829,27867,like
87694,2420,like
93858,2420,like
19995,2420,like
57614,2420,like
66883,2420,like
58904,2420,like
36857,2420,like
12645,2420,like
56676,2420,like
55691,2420,like
77039,2420,like
61415,2420,like
20708,2420,like
37963,2420,like
49139,2420,like
32353,2420,like
62271,2420,like
73416,2420,like
58597,2420,like
56807,2420,like
50086,40167,like
54839,40167,like
96713,40167,like
66686,40167,like
48062,40167,like
30644,40167,like
39235,40167,like
25945,40167,like
84709,40167,like
14722,40167,like
61663,40167,like
86421,40167,like
60349,40167,like
16839,40167,like
64699,40167,like
43145,40167,like
88376,40167,like
69358,40167,like
60822,40167,like
72360,40167,like
64527,40993,like
85413,40993,like
40085,40993,like
74862,40993,like
81012,40993,like
80052,40993,like
15794,40993,like
96344,40993,like
18295,40993,like
72500,40993,like
46921,40993,like
28866,40993,like
17569,40993,like
93358,40993,like
94038,40993,like
79909,40993,like
96070,40993,like
37020,40993,like
54852,40993,like
83297,40993,like
98794,14146,like
78982,14146,like
49554,14146,like
26953,14146,like
87433,14146,like
34729,14146,like
79515,14146,like
77641,14146,like
33875,14146,like
80038,14146,like
92358,14146,like
30211,14146,like
92804,14146,like
85709,14146,like
55600,14146,like
75498,14146,like
82360,14146,like
12996,14146,like
48987,14146,like
47255,14146,like
85782,43450,like
43368,43450,like
45863,43450,like
12488,43450,like
48623,43450,like
49612,43450,like
71775,43450,like
90960,43450,like
47971,43450,like
99981,43450,like
13406,43450,like
74073,43450,like
97374,43450,like
52331,43450,like
43136,43450,like
86767,43450,like
44335,43450,like
13354,43450,like
45957,43450,like
88104,43450,like
79384,19163,like
48237,19163,like
64593,19163,like
62729,19163,like
68450,19163,like
79101,19163,like
91797,19163,like
18699,19163,like
33849,19163,like
49788,19163,like
41400,19163,like
19468,19163,like
94561,19163,like
77290,19163,like
18632,19163,like
17487,19163,like
44984,19163,like
56314,19163,like
12719,19163,like
38188,19163,like
55519,18445,like
51262,18445,like
19756,18445,like
17030,18445,like
15220,18445,like
12896,18445,like
70653,18445,like
39862,18445,like
96691,18445,like
38744,18445,like
96729,18445,like
78296,18445,like
97908,18445,like
54720,18445,like
91272,18445,like
36918,18445,like
11812,18445,like
11166,18445,like
22643,18445,like
32085,18445,like
34648,17770,like
76394,17770,like
85886,17770,like
65856,17770,like
49179,17770,like
63608,17770,like
26731,17770,like
60432,17770,like
99045,17770,like
53576,17770,like
48939,17770,like
96954,17770,like
20195,17770,like
74603,17770,like
81159,17770,like
38635,17770,like
23040,17770,like
48564,17770,like
32262,17770,like
74888,17770,like
71471,17586,like
52392,17586,like
28639,17586,like
62053,17586,like
88153,17586,like
42848,17586,like
47392,17586,like
81742,17586,like
83725,17586,like
53500,17586,like
27523,17586,like
71463,17586,like
85857,17586,like
46537,17586,like
68953,17586,like
54199,17586,like
61092,17586,like
91630,17586,like
50677,17586,like
60354,17586,like
96390,12379,like
35069,12379,like
16868,12379,like
15957,12379,like
76160,12379,like
69168,12379,like
14576,12379,like
93285,12379,like
20620,12379,like
17649,12379,like
27889,12379,like
36221,12379,like
56265,12379,like
59463,12379,like
15659,12379,like
19546,12379,like
52178,12379,like
69349,12379,like
95265,12379,like
54742,12379,like
54368,14188,like
94192,14188,like
95859,14188,like
36271,14188,like
17025,14188,like
81592,14188,like
50731,14188,like
55255,14188,like
36980,14188,like
66124,14188,like
25121,14188,like
43137,14188,like
21582,14188,like
40330,14188,like
33255,14188,like
87363,14188,like
21422,14188,like
51670,14188,like
91552,14188,like
66826,14188,like
53262,27717,like
67094,27717,like
57776,27717,like
63616,27717,like
88024,27717,like
35725,27717,like
49092,27717,like
24944,27717,like
14041,27717,like
59319,27717,like
52756,27717,like
78104,27717,like
19875,27717,like
88174,27717,like
56690,27717,like
51000,27717,like
12604,27717,like
97565,27717,like
57588,27717,like
62401,27717,like
67502,22491,like
39726,22491,like
50774,22491,like
82115,22491,like
36507,22491,like
14178,22491,like
75057,22491,like
30713,22491,like
23306,22491,like
24793,22491,like
98013,22491,like
76228,22491,like
18028,22491,like
74693,22491,like
19396,22491,like
18295,22491,like
15875,22491,like
31443,22491,like
57215,22491,like
69004,22491,like
62346,21462,like
89699,21462,like
79826,21462,like
76352,21462,like
24060,21462,like
61848,21462,like
61903,21462,like
89777,21462,like
34928,21462,like
60574,21462,like
48828,21462,like
43443,21462,like
94237,21462,like
69198,21462,like
19183,21462,like
48561,21462,like
53496,21462,like
94985,21462,like
90755,21462,like
36819,21462,like
10919,22853,like
78383,22853,like
93864,22853,like
44806,22853,like
83373,22853,like
88195,22853,like
79710,22853,like
52346,22853,like
28962,22853,like
70544,22853,like
26552,22853,like
76712,22853,like
77798,22853,like
87144,22853,like
99875,22853,like
15504,22853,like
52012,22853,like
57842,22853,like
30064,22853,like
40507,22853,like
99836,12597,like
60310,12597,like
81739,12597,like
24145,12597,like
50341,12597,like
24022,12597,like
59434,12597,like
90084,12597,like
28321,12597,like
91379,12597,like
82714,12597,like
35424,12597,like
96953,12597,like
96423,12597,like
30841,12597,like
38034,12597,like
94959,12597,like
15722,12597,like
56795,12597,like
57523,12597,like
68443,10352,like
28158,10352,like
36572,10352,like
97504,10352,like
94228,10352,like
57356,10352,like
83143,10352,like
57342,10352,like
44972,10352,like
24173,10352,like
62494,10352,like
67488,10352,like
91625,10352,like
85450,10352,like
63353,10352,like
66648,10352,like
30414,10352,like
20436,10352,like
41968,10352,like
74463,10352,like
30932,38811,like
62210,38811,like
23984,38811,like
55312,38811,like
39810,38811,like
90560,38811,like
19286,38811,like
58599,38811,like
75706,38811,like
83160,38811,like
87116,38811,like
69808,38811,like
23713,38811,like
41243,38811,like
22267,38811,like
56773,38811,like
65918,38811,like
81950,38811,like
31698,38811,like
60833,38811,like
61906,2733,like
94057,2733,like
60033,2733,like
75359,2733,like
84572,2733,like
49306,2733,like
57468,2733,like
13718,2733,like
86595,2733,like
20366,2733,like
97055,2733,like
98386,2733,like
62684,2733,like
13130,2733,like
59038,2733,like
37139,2733,like
93495,2733,like
70601,2733,like
46058,2733,like
71360,2733,like
94147,45345,like
26678,45345,like
73029,45345,like
85415,45345,like
62742,45345,like
14730,45345,like
59101,45345,like
42153,45345,like
52190,45345,like
11824,45345,like
81213,45345,like
43749,45345,like
63702,45345,like
13080,45345,like
